comp,perseus_n,perseus_text,pc_n,pc_text,pc_bounds,elision,speaker
1.0,316,fatur et haec: 'primis coniunx ereptus in annis,316,"Fatur et haec: ""primis coniunx ereptus in annis","['CF', 'DI', 'CM', 'CM', 'CM', 'CF', 'DI', None]",0,['Clite']
1.0,317,cuncta trahis; necdum suboles nec gaudia de te,317,Cuncta trahis; necdum suboles nec gaudia de te,"['CF', 'CM', 'CM', 'CM', 'DI', 'DI', 'CM', None]",0,['Clite']
0.975609756097561,318,"ulla mihi, quis maesta tuos nunc, optime, casus",318,"Vlla mihi, quis maesta tuos nunc, optime, casus","['CF', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,['Clite']
1.0,319,perpeterer tenui luctum solamine fallens.,319,Perpeterer tenui luctum solamine fallens.,"['CM', 'CM', 'CM', 'DI', None]",0,['Clite']
1.0,320,Mygdonis arma patrem funestaque proelia nuper,320,Mygdonis arma patrem funestaque proelia nuper,"['DI', 'CF', 'CM', 'DI', 'DI', None]",0,['Clite']
0.9210526315789473,321,"natales rapuere domos, Triviaeque potentis",321,"Natales rapuere domos, Triuiaeque potentis","['CM', 'CF', 'CM', 'CF', None]",0,['Clite']
1.0,322,occidit arcana genetrix absumpta sagitta:,322,Occidit arcana genetrix absumpta sagitta:,"['DI', 'CM', 'CM', 'CF', None]",0,['Clite']
1.0,323,"tu, mihi qui coniunx pariter fraterque parensque",323,"Tu, mihi qui coniunx pariter fraterque parensque","['CM', 'DI', 'CM', 'CM', 'CM', 'CF', None]",0,['Clite']
0.918918918918919,324,"solus et a prima fueras spes una iuventa,",324,"Solus et a prima fueras spes una iuuenta,","['CF', 'DI', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,['Clite']
1.0,325,"deseris heu, totamque deus simul impulit urbem.",325,Deseris heu totamque deus simul impulit urbem.,"['DI', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Clite']
0.9166666666666666,326,"ast ego non media te saltem, Cyzice, vidi",326,"Ast ego non media te saltem, Cyzice, uidi","['CM', 'DI', 'CM', 'CM', 'DI', 'DI', 'DI', None]",0,['Clite']
1.0,327,tendentem mihi morte manus aut ulla monentis,327,Tendentem mihi morte manus aut ulla monentis,"['CM', 'DI', 'CF', 'CM', 'DI', 'CF', None]",0,['Clite']
1.0,328,verba tuli; quin te thalamis modo questa morari,328,Verba tuli; quin te thalamis modo questa morari,"['CF', 'CM', 'DI', 'CM', 'CM', 'DI', 'CF', None]",0,['Clite']
1.0,329,heu talem tantique metus secura recepi.',329,"Heu talem tantique metus secura recepi.""","['CM', 'CM', 'CF', 'CM', 'CF', None]",0,['Clite']
0.925,330,illam vix gemino maerens cum Castore Pollux,330,Illam uix gemino maerens cum Castore Pollux,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,331,erigit haerentem compressaque colla trahentem.,331,Erigit haerentem compressaque colla trahentem.,"['DI', 'CM', 'DI', 'CF', None]",0,
1.0,332,Interea innumeras nudatis montibus urgent,332,Interea innumeras nudatis montibus urgent,"['SY', 'CM', 'DI', 'DI', None]",1,
1.0,333,certatim decorantque pyras et corpora maesti,333,Certatim decorantque pyras et corpora maesti,"['CM', 'CF', 'CM', 'DI', 'DI', None]",0,
0.8461538461538461,334,"summa locant. vadit sonipes cervice remissa,",334,Summa locant; uadit sonipes ceruice remissa,"['CF', 'CM', 'CM', 'CM', 'CF', None]",0,
0.9024390243902439,335,venatrix nec turba canum pecudumque morantur,335,Venatrix nec turba canum pecudesque morantur,"['CM', 'DI', 'CF', 'CM', 'CF', None]",0,
1.0,336,"funereae, quae cuique manus, quae cura suorum,",336,"Funereae, quae cuique manus, quae cura suorum,","['CM', 'DI', 'CF', 'CM', 'DI', 'CF', None]",0,
1.0,337,quae fortuna fuit. medio rex aggere longe,337,Quae fortuna fuit. medio rex aggere longe,"['CM', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,338,eminet; hunc crebris quatiens singultibus ora,338,Eminet; hunc crebris quatiens singultibus ora,"['DI', 'CM', 'CM', 'CM', 'DI', None]",0,
0.875,339,adlevat Aesonides celsoque reponit in ostro.,339,Alleuat Aesonides celsoque reponit in ostro.,"['DI', 'CM', 'CF', 'CF', 'DI', None]",0,
0.8780487804878049,340,"dat pictas auro atque ardentes murice vectes,",340,Dat pictas auro atque ardentes murice uestes,"['CM', 'CM', 'SY', 'SY', 'DI', 'DI', None]",2,
0.926829268292683,341,quas rapuit telis festina vocantibus austris,341,Quas rapuit telis festina uocantibus Austris,"['CM', 'CM', 'CM', 'CF', 'DI', None]",0,
1.0,342,Hypsipyle; galeam dilectaque cingula regi,342,Hypsipyle; galeam dilectaque cingula regi,"['CM', 'CM', 'DI', 'DI', None]",0,
0.8461538461538461,343,inicit. ille suam vultus conversus ad urbem,343,Inicit. ille suam uultus conuersus ad urbem,"['DI', 'CF', 'CM', 'CM', 'CF', 'DI', None]",0,
0.8536585365853658,344,sceptra manu veterum retinet gestamen avorum.,344,Sceptra manu ueterum retinet gestamen auorum.,"['CF', 'CM', 'CM', 'CM', 'CF', None]",0,
1.0,345,"nam quia nec proles alius nec denique sanguis,",345,"Nam quia nec proles alius nec denique sanguis,","['CM', 'DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,346,ipse decus regnique refert insigne parenti.,346,Ipse decus regnique refert insigne parenti.,"['CF', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,347,inde ter armatos Minyis referentibus orbes,347,Inde ter armatos Minyis referentibus orbes,"['CF', 'DI', 'CM', 'CM', 'DI', None]",0,
1.0,348,"concussi tremuere rogi, ter inhorruit aether",348,"Concussi tremuere rogi, ter inhorruit aether","['CM', 'CF', 'CM', 'CF', 'DI', None]",0,
1.0,349,luctificum clangente tuba; iecere supremo,349,Luctificum clangente tuba; iecere supremo,"['CM', 'CF', 'CM', 'CF', None]",0,
0.926829268292683,350,tum clamore faces; rerum labor omnis in auras,350,Tum clamore faces; regum labor omnis in auras,"['CM', 'CF', 'CM', 'CM', 'DI', 'CF', 'DI', None]",0,
0.8536585365853658,351,"solvitur, et celsis conlucent aequora flammis.",351,Soluitur et celsis collucent aequora flammis.,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9302325581395349,352,scilicet haec illo iuvenem populosque manebant,352,Scilicet haec illo iuuenem populosque manebant,"['DI', 'CM', 'CM', 'CM', 'CF', None]",0,
1.0,353,"tempore, Peliacis caderet cum montibus arbor;",353,"Tempore, Peliacis caderet cum montibus arbor.","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9318181818181818,354,hoc volucrumque minae praesagaque fulmina longo,354,Hoc uolucrumque minae praesagaque fulmina longo,"['CM', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,355,acta mari tulerant. sed quis non prima refellat,355,Acta mari tulerant. sed quis non prima refellat,"['CF', 'CM', 'CM', 'DI', 'CM', 'DI', 'CF', None]",0,
1.0,356,monstra deum longosque sibi non auguret annos?,356,Monstra deum longosque sibi non auguret annos?,"['CF', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,357,"iamque solutus honos cineri, iam passibus aegris",357,"Iamque solutus honos cineri, iam passibus aegris","['CF', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,358,"dilapsae cum prole nurus, tandemque quiescunt",358,"Dilapsae cum prole nurus, tandemque quiescunt","['CM', 'DI', 'CF', 'CM', 'CF', None]",0,
0.8604651162790697,359,"dissona pervigili planctu vada, qualiter arctos",359,"Dissona peruigili planctu uada, qualiter Arctos","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.7631578947368421,360,ad patrias avibus medio iam vere revectis,360,Ad patrias auibus medio iam uere reuectis,"['CM', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,
1.0,361,Memphis et aprici statio silet annua Nili.,361,Memphis et aprici statio silet annua Nili.,"['CF', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,362,At non inde dies nec quae magis aspera curis,362,At non inde dies nec quae magis aspera curis,"['CM', 'DI', 'CF', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,
0.95,363,nox Minyas tanta caesorum ab imagine solvit.,363,Nox Minyas tanta caesorum ab imagine soluit.,"['CM', 'CM', 'CM', 'SY', 'CF', 'DI', None]",1,
0.85,364,bis zephyri iam vela vocant: fiducia maestis,364,Bis Zephyri iam uela uocant; fiducia maestis,"['CM', 'CM', 'DI', 'CF', 'CM', 'DI', None]",0,
0.7857142857142857,365,"nulla viris, aegra adsiduo mens carpitur aestu,",365,"Nulla uiris, aegro adsidue mens carpitur aestu,","['CF', 'CM', 'SY', 'CM', 'DI', 'DI', None]",1,
1.0,366,necdum omnes lacrimas atque omnia reddita caesis,366,Necdum omnes lacrimas atque omnia reddita caesis,"['SY', 'CM', 'CM', 'SY', 'DI', 'DI', None]",2,
1.0,367,iusta putant; patria ex oculis acerque laborum,367,Iusta putant; patria ex oculis acerque laborum,"['CF', 'CM', 'SY', 'CM', 'CM', 'CF', None]",1,
0.925,368,pulsus amor segnique iuvat frigescere luctu.,368,Pulsus amor segnique iuuat frigescere luctu.,"['CF', 'CM', 'CF', 'CM', 'DI', None]",0,
1.0,369,"ipse etiam Aesonides, quamquam tristissima rerum",369,"Ipse etiam Aesonides, quamquam tristissima rerum","['SY', 'SY', 'CM', 'CM', 'DI', None]",2,
0.918918918918919,370,"castiganda duci vultuque premenda sereno,",370,"Castiganda duci uultuque premenda sereno,","['CF', 'CM', 'CF', 'CF', None]",0,
1.0,371,dulcibus indulget lacrimis aperitque dolorem.,371,Dulcibus indulget lacrimis aperitque dolorem.,"['DI', 'CM', 'CM', 'CF', None]",0,
1.0,372,tum secreta trahens Phoebeum ad litora Mopsum,372,Tum secreta trahens Phoebeum ad litora Mopsum,"['CM', 'CF', 'CM', 'SY', 'DI', 'DI', None]",1,
0.9534883720930233,373,"'quaenam' ait 'ista lues, aut quae sententia divum?",373,"""Quaenam"" ait ""ista lues, aut quae sententia diuum?","['SY', 'DI', 'CF', 'CM', 'DI', 'CM', 'DI', None]",1,['Jason']
0.85,374,"decretusne venit fato pavor, an sibi nectunt",374,"Decretusne uenit fato pauor, an sibi nectunt","['CF', 'CM', 'CM', 'DI', 'CM', 'DI', None]",0,['Jason']
1.0,375,corda moras? cur immemores famaeque larisque,375,Corda moras? cur immemores famaeque larisque,"['CF', 'CM', 'DI', 'CM', 'CF', None]",0,['Jason']
0.9285714285714286,376,angimur? aut pariet quemnam haec ignavia finem?',376,"Angimur, aut pariet quemnam haec ignauia finem?""","['DI', 'CM', 'CM', 'SY', 'CM', 'DI', None]",1,['Jason']
1.0,377,'Dicam' ait 'ac penitus causas labemque docebo',377,"""Dicam"" ait ""ac penitus causas labemque docebo""","['SY', 'DI', 'CM', 'CM', 'CM', 'CF', None]",1,['Mopsus (son of Ampyx)']
1.0,378,"Mopsus, et astra tuens 'non si mortalia membra",378,"Mopsus, et astra tuens ""non si mortalia membra","['CF', 'DI', 'CF', 'CM', 'DI', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.8378378378378378,379,sortitusque breves et parvi tempora fati,379,Sortitusque breues et parui tempora fati,"['CF', 'CM', 'DI', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,380,"perpetimur, socius superi quondam ignis Olympi,",380,"Perpetimur, socius superi quondam ignis Olympi,","['CM', 'CM', 'CM', 'SY', 'CF', None]",1,['Mopsus (son of Ampyx)']
0.918918918918919,381,fas ideo miseere neces ferroque morantes,381,Fas ideo miscere neces ferroque morantes,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,['Mopsus (son of Ampyx)']
1.0,382,exigere hinc animas redituraque semina caelo.,382,Exigere hinc animas redituraque semina caelo.,"['SY', 'CM', 'CM', 'DI', 'DI', None]",1,['Mopsus (son of Ampyx)']
0.8666666666666667,383,quippe nec in ventos nec in ultima solvimur ossa:,383,Quippe nec in uentos nec in ultima soluimur ossa;,"['CF', 'DI', 'CM', 'CM', 'CF', 'DI', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,384,ira manet duratque dolor. cum deinde tremendi,384,Ira manet duratque dolor. cum deinde tremendi,"['CF', 'CM', 'CF', 'CM', 'DI', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.8421052631578947,385,ad solium venere Iovis questuque nefandam,385,Ad solium uenere Iouis questuque nefandam,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,['Mopsus (son of Ampyx)']
1.0,386,"edocuere necem, patet ollis ianua leti",386,"Edocuere necem, patet ollis ianua leti","['CF', 'CM', 'DI', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,387,atque iterum remeare licet; comes una sororum,387,Atque iterum remeare licet; comes una sororum,"['SY', 'CM', 'CF', 'CM', 'DI', 'CF', None]",1,['Mopsus (son of Ampyx)']
1.0,388,additur et pariter terras atque aequora lustrant.,388,Additur et pariter terras atque aequora lustrant.,"['DI', 'CM', 'CM', 'CM', 'SY', 'DI', None]",1,['Mopsus (son of Ampyx)']
1.0,389,quisque suos sontes inimicaque pectora poenis,389,Quisque suos sontes inimicaque pectora poenis,"['CF', 'CM', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.925,390,implicat et varia meritos formidine pulsant.,390,Implicat et uaria meritos formidine pulsant.,"['DI', 'CM', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.925,391,"at quibus invito maduerunt sanguine dextrae,",391,"At quibus inuito maduerunt sanguine dextrae,","['CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.9069767441860465,392,"si fors saeva tulit miseros, sed proxima culpae,",392,"Si fors saeua tulit miseros, sed proxima culpa,","['CM', 'DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.9302325581395349,393,"hos variis mens ipsa modis agit, et sua carpunt",393,Hos uariis mens ipsa modis agit et sua carpunt,"['CM', 'CM', 'DI', 'CF', 'CM', 'DI', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.925,394,facta viros: resides et iam nil amplius ausi,394,Facta uiros: resides et iam nil amplius ausi,"['CF', 'CM', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,395,in lacrimas humilesque metus aegramque fatiscunt,395,In lacrimas humilesque metus aegramque fatiscunt,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.9285714285714286,396,"segnitiem, quos ecce vides. sed nostra requiret",396,Segnitiem; quos ecce uides. sed nostra requiret,"['CM', 'DI', 'CF', 'CM', 'DI', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.8378378378378378,397,cura viam. memori iam pridem cognita vati,397,Cura uiam. memori iam pridem *cognita uate*,"['CF', 'CM', 'CM', 'DI', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.926829268292683,398,est procul ad Stygiae devexa silentia noctis,398,Est procul ad Stygiae deuexa silentia noctis,"['CM', 'DI', 'CM', 'CM', 'CF', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,399,"Cimmerium domus et superis incognita tellus,",399,Cimmerium domus et superis incognita tellus,"['CM', 'DI', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,400,"caeruleo tenebrosa situ, quo flammea numquam",400,"Caeruleo tenebrosa situ, quo flammea numquam","['CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,401,Sol iuga sidereos nec mittit Iuppiter annos.,401,Sol iuga sidereos nec mittit Iuppiter annos.,"['CM', 'DI', 'CM', 'DI', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.9285714285714286,402,stant tacitae frondes immotaque silva comanti,402,Stant tacitae frondes immotaque silua comanti,"['CM', 'CM', 'CM', 'DI', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.9024390243902439,403,horret acerna iugo; specus umbrarumque meatus,403,Horret querna iugo; specus umbrarumque meatus,"['DI', 'CF', 'CM', 'DI', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.9302325581395349,404,subter et Oceani praeceps fragor arvaque nigro,404,Subter et Oceani praeceps fragor aruaque nigro,"['CF', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.9318181818181818,405,vasta metu et subitae post longa silentia voces.,405,Vasta metu et subitae post longa silentia uoces.,"['CF', 'SY', 'CM', 'CM', 'DI', 'CF', 'DI', None]",1,['Mopsus (son of Ampyx)']
0.9285714285714286,406,ensifer hic atraque sedens in veste Celaeneus,406,Ensifer hic atraque sedens in ueste Celaeneus,"['DI', 'CM', 'CF', 'CM', 'DI', 'CF', None]",0,['Mopsus (son of Ampyx)']
1.0,407,insontes errore luit culpamque remittens,407,Insontes errore luit culpamque remittens,"['CM', 'CF', 'CM', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.8333333333333334,408,carmina turbatos volvit placantia manes.,408,Carmina turbatos uoluit placantia manes.,"['DI', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,409,ille mihi quae danda forent lustramina caesis,409,Ille mihi quae danda forent lustramina caesis,"['CF', 'CM', 'DI', 'CF', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.8181818181818182,410,"prodidit, ille volens Erebum terrasque retexit.",410,"Prodidit, ille uolens Erebum tenebrasque retexit.","['DI', 'CF', 'CM', 'CM', 'CF', None]",0,['Mopsus (son of Ampyx)']
1.0,411,"ergo ubi puniceas oriens accenderit undas,",411,Ergo ubi puniceas oriens accenderit undas,"['SY', 'DI', 'CM', 'CM', 'DI', None]",1,['Mopsus (son of Ampyx)']
1.0,412,tu socios adhibe sacris armentaque magnis,412,Tu socios adhibe sacris armentaque magnis,"['CM', 'CM', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.918918918918919,413,bina deis; me iam coetus accedere vestros,413,Bina deis; me iam coetus accedere uestros,"['CF', 'CM', 'DI', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.9166666666666666,414,"haut fas interea, donec lustralia pernox",414,"Haud fas interea, donec lustralia pernox","['CM', 'DI', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
0.9210526315789473,415,vota fero. movet en gelidos Latonia currus:,415,Vota fero. mouet en gelidos Latonia currus;,"['CF', 'CM', 'DI', 'CM', 'CM', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,416,"flecte gradum, placitis sileant age litora coeptis.'",416,"Flecte gradum, placitis sileant age litora coeptis.""","['CF', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,417,Iamque sopor mediis tellurem presserat horis,417,Iamque sopor mediis tellurem presserat horis,"['CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.918918918918919,418,"et circum tacito volitabant somnia mundo,",418,"Et circum tacito uolitabant somnia mundo,","['CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9210526315789473,419,cum vigil arcani speculatus tempora sacri,419,Cum uigil arcani speculatus tempora sacri,"['CM', 'DI', 'CM', 'DI', 'DI', None]",0,
0.8611111111111112,420,Ampycides petit adversis Aesepia silvis,420,Ampycides petit aduersis Aesepia siluis,"['CM', 'DI', 'CM', 'DI', None]",0,
1.0,421,flumina et aequoreas pariter decurrit ad undas.,421,Flumina et aequoreas pariter decurrit ad undas.,"['SY', 'DI', 'CM', 'CM', 'CF', 'DI', None]",1,
0.868421052631579,422,hic sale purpureo vivaque nitentia lympha,422,Hic sale purpureo uiuaque nitentia lympha,"['CM', 'DI', 'CM', 'CF', 'DI', None]",0,
0.9302325581395349,423,membra novat seque horrificis accommodat actis.,423,Membra nouat seque horrificis accommodat actis.,"['CF', 'CM', 'SY', 'CM', 'DI', None]",1,
0.9,424,tempora tum vittis et supplice castus oliva,424,Tempora tum uittis et supplice castus oliua,"['DI', 'CM', 'CM', 'DI', 'DI', 'CF', None]",0,
1.0,425,implicat et stricto designat litora ferro;,425,Implicat et stricto designat litora ferro;,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9487179487179487,426,circum humiles aras ignotaque nomina divum,426,Circum humiles aras ignotaque nomina diuum,"['SY', 'CM', 'CM', 'DI', 'DI', None]",1,
0.9210526315789473,427,"instituit silvaque super contristat opaca,",427,Instituit siluaque super contristat opaca:,"['CM', 'CF', 'CM', 'CF', None]",0,
0.975,428,utque metum numenque loco sacramque quietem,428,Vtque metum numenque loco sacramque quietem,"['CF', 'CM', 'CF', 'CM', 'CF', None]",0,
0.9210526315789473,429,"addidit, ardenti nitidum iubar evocat alto.",429,"Addidit, ardenti nitidum iubar euocat alto.","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9230769230769231,430,Atque Argoa manus variis insignis in armis,430,Atque Argoa manus uariis insignis in armis,"['SY', 'CF', 'CM', 'CM', 'CF', 'DI', None]",1,
1.0,431,ibat agens lectas aurata fronte bidentes.,431,Ibat agens lectas aurata fronte bidentes.,"['CF', 'CM', 'CM', 'DI', 'CF', None]",0,
0.918918918918919,432,Delius hic longe candenti veste sacerdos,432,Delius hic longe candenti ueste sacerdos,"['DI', 'CM', 'CM', 'DI', 'CF', None]",0,
0.9230769230769231,433,occurrit ramoque vocat; iamque ipse recenti,433,"Occurrit ramoque uocat, iamque ipse recenti","['CM', 'CF', 'CM', 'SY', 'CF', None]",1,
1.0,434,stat tumulo placida transmittens agmina lauro.,434,Stat tumulo placida transmittens agmina lauro.,"['CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.7954545454545454,435,ducit et ad fluvios ac vincula solvere monstrat,435,Ducit et ad fluuios ac uincula soluere monstrat,"['CF', 'DI', 'CM', 'CM', 'DI', 'DI', 'DI', None]",0,
1.0,436,prima pedum glaucasque comis praetexere frondes,436,Prima pedum glaucasque comis praetexere frondes,"['CF', 'CM', 'CF', 'CM', 'DI', None]",0,
1.0,437,"imperat, hinc alte Phoebi surgentis ad orbem",437,"Imperat, hinc alte Phoebi surgentis ad orbem","['DI', 'CM', 'CM', 'CM', 'CF', 'DI', None]",0,
1.0,438,ferre manus totisque simul procumbere campis.,438,Ferre manus totisque simul procumbere campis.,"['CF', 'CM', 'CF', 'CM', 'DI', None]",0,
0.8809523809523809,439,"tune piceae mactantur oves, prosectaque partim",439,"Tunc piceae mactantur oues, prosectaque partim","['CM', 'CM', 'CF', 'CM', 'DI', None]",0,
0.8536585365853658,440,"pectora, per medios partem gerit obvius Idmon.",440,"Pectora per medios, partim gerit obuius Idmon.","['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,441,"ter tacitos egere gradus, ter tristia tangens",441,"Ter tacitos egere gradus, ter tristia tangens","['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,
0.85,442,arma simul vestesque virum lustramina ponto,442,Arma simul uestesque uirum lustramina ponto,"['CF', 'CM', 'CF', 'CM', 'DI', None]",0,
1.0,443,pone iacit; rapidis adolentur cetera flammis.,443,Pone iacit; rapidis adolentur cetera flammis.,"['CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9302325581395349,444,quin etiam truncas nemorum effigiesque virorum,444,Quin etiam truncas nemorum effigiesque uirorum,"['CM', 'CM', 'CM', 'SY', 'CF', None]",1,
1.0,445,rite locat quercus simulataque subligat arma.,445,Rite locat quercus simulataque subligat arma.,"['CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9210526315789473,446,huc Stygias transire minas iramque severi,446,Huc Stygias transire minas iramque seueri,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
0.7948717948717948,447,"sanguinis, his orat vigiles incumbere curas",447,"Agminis, his orat uigiles incumbere curas","['DI', 'CM', 'CM', 'CM', 'DI', None]",0,
0.9285714285714286,448,"atque ita lustrifico cantu vocat: 'ite, perempti,",448,"Atque ita lustrifico cantu uocat: ""ite, perempti,","['SY', 'DI', 'CM', 'CM', 'DI', 'CF', None]",1,['Mopsus (son of Ampyx)']
0.7368421052631579,449,"ac memores abolete minas; sint otia vobis,",449,"Ac memores abolete animos; sint otia uobis,","['CM', 'CM', 'SY', 'CM', 'DI', 'DI', None]",1,['Mopsus (son of Ampyx)']
1.0,450,sit Stygiae iam sedis amor; procul agmine nostro,450,Sit Stygiae iam sedis amor; procul agmine nostro,"['CM', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,['Mopsus (son of Ampyx)']
1.0,451,et procul este mari cunctisque absistite bellis.,451,Et procul este mari cunctisque absistite bellis.,"['CM', 'DI', 'CF', 'CM', 'SY', 'DI', None]",1,['Mopsus (son of Ampyx)']
0.9285714285714286,452,vos ego nec Graias umquam contendere ad urbes,452,Vos ego nec Graias unquam contendere ad urbes,"['CM', 'DI', 'CM', 'CM', 'CM', 'SY', 'DI', None]",1,['Mopsus (son of Ampyx)']
0.8536585365853658,453,"nec triviis ululare velim, pecorique satisque",453,"Nec triuiis ululare uelim, pecorique satisque","['CM', 'CM', 'CF', 'CM', 'CF', None]",0,['Mopsus (son of Ampyx)']
0.9285714285714286,454,"nullae ideo pestes nee luctifer ingruat annus,",454,"Nullae ideo pestes nec luctifer ingruat annus,","['SY', 'CM', 'CM', 'DI', 'DI', 'DI', None]",1,['Mopsus (son of Ampyx)']
0.9230769230769231,455,nec populi nostrive luant ea facta minores.',455,"Nec populi nostriue luant ea facta minores.""","['CM', 'CM', 'CF', 'CM', 'DI', 'CF', None]",0,['Mopsus (son of Ampyx)']
1.0,456,"dixerat, et summas frondentibus intulit aris",456,"Dixerat, et summas frondentibus intulit aris","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9285714285714286,457,"libavitque dapes, placidi quas protinus angues,",457,"Libauitque dapes, placidi quas protinus angues,","['CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.972972972972973,458,"umbrarum famuli, linguis rapuere coruscis.",458,"Vmbrarum famuli, linguis rapuere coruscis.","['CM', 'CM', 'CM', 'CF', None]",0,
1.0,459,Continuo puppem petere et considere transtris,459,Continuo puppem petere et considere transtris,"['CM', 'CM', 'SY', 'CM', 'DI', None]",1,
0.7948717948717948,460,imperat Ampycides nee visum vertere terrae:,460,Imperat Ampycides nec uisum uertere terrae;,"['DI', 'CM', 'DI', 'DI', 'DI', None]",0,
1.0,461,"exciderint quae gesta manu, quae debita fatis.",461,"Exciderint quae gesta manu, quae debita fatis.","['CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,
0.8409090909090909,462,"illi alacres pars arma locant, pars ardua raptis",462,"Illi alacres pars arma locant, pars ardua **","['SY', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",1,
1.0,463,insternunt tabulata toris oriturque trementum,463,"Insternunt tabulata toris, oriturque trementum","['CM', 'CF', 'CM', 'CF', None]",0,
0.9166666666666666,464,remorum sonus et laetae concordia vocis.,464,Remorum sonus et laetae concordia uocis.,"['CM', 'DI', 'CM', 'CM', 'DI', None]",0,
1.0,465,Iuppiter urgentem ceu summa Ceraunia nubem,465,Iuppiter urgentem ceu summa Ceraunia nubem,"['DI', 'CM', 'DI', 'CF', 'DI', None]",0,
0.9230769230769231,466,"cum pepulit movitque iugis, fulsere repente",466,"Cum pepulit mouitque iugis, fulsere repente","['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,467,"et nemora et scopuli nitidusque reducitur aether,",467,"Et nemora et scopuli nitidusque reducitur aether,","['CM', 'SY', 'CM', 'CM', 'CF', 'DI', None]",1,
